# Domain bounding box
0.0,0.0,1000.0,1000.0
# Fracture segments
461.82176189030304,520.7490266017319,467.907178470303,520.8813166017318
467.907178470303,520.8813166017318,473.463428390303,522.0719466017318
473.463428390303,522.0719466017318,478.225928090303,522.4688166017318
478.225928090303,522.4688166017318,486.428011090303,523.2625666017318
486.428011090303,523.2625666017318,499.350591090303,523.3178666017318
499.350591090303,523.3178666017318,507.330095090303,523.3948666017318
478.225928090303,522.4688166017318,476.241553390303,518.3677766017317
476.241553390303,518.3677766017317,475.637183890303,516.3590966017318
475.637183890303,516.3590966017318,474.565151790303,512.9359966017319
474.565151790303,512.9359966017319,473.595720090303,508.04902660173184
473.595720090303,508.04902660173184,474.124886690303,506.0646466017318
480.87176209030304,521.6750666017318,478.625121090303,516.2736966017318
478.625121090303,516.2736966017318,474.124886690303,506.0646466017318
474.124886690303,506.0646466017318,471.452595090303,498.8860266017318
471.452595090303,498.8860266017318,469.362386790303,494.4229866017318
469.362386790303,494.4229866017318,465.299321790303,487.2429266017318
465.299321790303,487.2429266017318,459.83738689030304,477.8865266017318
459.83738689030304,477.8865266017318,458.779053590303,474.5792366017318
458.779053590303,474.5792366017318,458.911345290303,472.8594466017318
486.163428090303,522.3365266017317,483.69533609030304,516.1288566017317
483.69533609030304,516.1288566017317,479.151970090303,504.7417366017318
479.151970090303,504.7417366017318,475.976969990303,497.2011066017318
475.976969990303,497.2011066017318,474.257178390303,491.3802766017318
474.257178390303,491.3802766017318,471.928496490303,486.1853366017318
471.928496490303,486.1853366017318,466.848845140303,476.5636066017318
466.848845140303,476.5636066017318,466.451970150303,473.3886066017318
466.451970150303,473.3886066017318,465.261345190303,467.9646466017318
465.261345190303,467.9646466017318,463.54155349030304,464.6573566017318
468.30405349030303,460.1594466017318,475.844678390303,482.1198566017318
475.844678390303,482.1198566017318,477.564470090303,488.2052766017318
477.564470090303,488.2052766017318,479.01967809030305,491.2479866017318
465.525928490303,516.6479866017319,475.637183890303,516.3590966017318
475.637183890303,516.3590966017318,478.625121090303,516.2736966017318
478.625121090303,516.2736966017318,483.69533609030304,516.1288266017318
483.69533609030304,516.1288266017318,488.67697009030303,515.9864966017318
488.67697009030303,515.9864966017318,498.569540090303,515.3594966017318
498.569540090303,515.3594966017318,499.897235090303,515.2765966017319
499.897235090303,515.2765966017319,501.123644090303,515.1999966017318
501.123644090303,515.1999966017318,505.612003090303,514.9196966017319
505.612003090303,514.9196966017319,507.59467809030303,514.7958766017318
458.779053590303,509.5042366017318,474.565151790303,512.9359966017319
474.565151790303,512.9359966017319,480.078012090303,514.1344466017318
480.078012090303,514.1344466017318,498.569540090303,515.3595266017319
493.836345090303,522.0719466017318,490.132178090303,514.1344466017318
490.132178090303,514.1344466017318,486.560303090303,505.2708966017318
486.560303090303,505.2708966017318,482.459262090303,500.9052766017318
482.459262090303,500.9052766017318,481.268637090303,497.3333966017318
481.268637090303,497.3333966017318,481.665512090303,495.21673660173184
481.665512090303,495.21673660173184,479.81342809030303,488.7344466017318
481.665512090303,495.21673660173184,486.560303090303,505.2708966017318
458.11759529030303,507.7844466017318,474.124886690303,506.0646466017318
474.124886690303,506.0646466017318,478.358220090303,505.8000666017318
478.358220090303,505.8000666017318,488.94155309030305,506.19694660173184
488.94155309030305,506.19694660173184,493.307178090303,506.5938166017318
493.307178090303,506.5938166017318,498.579456090303,506.6328166017318
498.579456090303,506.6328166017318,505.742595090303,506.5938166017318
505.742595090303,506.5938166017318,510.42696309030305,507.35344660173183
510.42696309030305,507.35344660173183,515.532178090303,508.18131660173185
515.532178090303,508.18131660173185,518.045719090303,508.3136066017318
507.330095090303,531.2000676017318,499.350591090303,523.3178766017318
499.350591090303,523.3178766017318,496.482178090303,520.4844466017319
496.482178090303,520.4844466017319,493.859000090303,517.3358966017317
493.859000090303,517.3358966017317,492.91030309030305,513.6052766017318
492.91030309030305,513.6052766017318,490.79363609030304,509.5042366017318
490.79363609030304,509.5042366017318,491.058220090303,504.7417366017318
491.058220090303,504.7417366017318,488.307107090303,498.53702660173184
500.58322009030303,521.4104866017318,498.569540090303,515.3595266017319
502.964470090303,522.0719466017318,500.186345090303,517.5740266017318
500.186345090303,517.5740266017318,499.897235090303,515.2766266017318
504.948845090303,522.2042366017318,502.83217809030305,518.1031966017318
502.83217809030305,518.1031966017318,501.64155309030303,516.7802766017319
501.64155309030303,516.7802766017319,501.123644090303,515.2000266017318
505.742595090303,520.8813166017318,504.419678090303,517.1771466017318
504.419678090303,517.1771466017318,502.435303090303,512.8115266017319
502.435303090303,512.8115266017319,501.376970090303,508.9750666017318
501.376970090303,508.9750666017318,499.260303090303,503.5511066017318
499.260303090303,503.5511066017318,498.86342809030305,501.3021466017318
